id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
250,1.0393582794822442e-49,7.464000045007458e-131,3.056470885453364e-100,0.00047493326682605515,0.0,2.6218640218676403e-78,3.338346389138077e-109,2.075860028679178e-65,4.938393493303629e-57,2.1288755747015137e-201,2.265913504314341e-39,1.1933355236975674e-110,1.7199384913987582e-43,6.940044898640978e-75,6.578835581521227e-109,4.599059964065098e-167,2.165372715570332e-109,3.335197517808087e-30,1.8576139361186153e-104,2.4504755653546465e-61,9.722304074047977e-68,4.138841847936433e-85,5.942551256273174e-73,1.2792123405761989e-87,1.0253290644961877e-111,1.3632198083636356e-81,3.5898855234884163e-50,3.0105466825764324e-95,2.3958225017215227e-57,7.212283555915444e-74,6.453578385378312e-51,6.204176126789481e-52,1.0225769038135212e-67,3.007413884733239e-53,1.9411101985476827e-75,3.203794775729517e-158,1.034542346177478e-89,6.595799170562315e-105,1.1061255647880205e-101,1.5762153414170535e-78,7.840460520981775e-89,1.2255452186348018e-46,7.968975915942629e-120,2.1780617062453972e-45,5.990487606617722e-99,6.967747532520846e-45,1.685838292258508e-62,7.546882003611218e-126,7.406632113182034e-55,1.1008730478818187e-70,0.1418323478946009,8.44665594839203e-60,0.14328677907212226,0.1432867790754617,0.14171084778875803,0.1428744227364528,4.279898630968514e-31,7.907972341405129e-151,7.513636058149985e-48,1.7607255831813383e-98,3.246440965468047e-106,1.2478648142705026e-115,2.0559839206885367e-84,9.927343944546131e-160,9.030423741288432e-77,3.1267540633960844e-32,1.2487781913359288e-80,2.139725318508233e-64,3.8257442355372334e-26,0.14324711101511003,2.5885413583433147e-49,7.782581418229841e-109,7.790700205938972e-114,4.786089488844542e-41,1.038531482658588e-132,2.233968220701033e-79,6.423743251790367e-49,4.086904791862877e-73,2.1408785535486058e-126,9.418184370689848e-30,7.89686783425519e-73,1.5258544834564655e-38,1.6787993679931433e-140,7.85154050329053e-11,1.4967957995183982e-120,3.654717660443823e-82,0.14328677907215268,7.797544874778287e-41,2.621792051077524e-198,7.047925658904764e-155,7.659054214863572e-57,7.693531913175883e-107,2.330878457624118e-78,5.561639499487441e-60,2.6399494985493947e-28,2.6592912758428037e-107,3.8365710881669937e-38,4.785706141023834e-124,2.4091062751011354e-27
251,1.8323636796489506e-100,1.1905519005056664e-154,1.8291954194092355e-91,3.0332093242523527e-15,0.0,3.959289882133549e-74,6.406469216539632e-101,6.88840201063593e-113,2.259474368849852e-106,1.9563858095867168e-219,7.205556897265062e-70,4.781183831046532e-148,5.268416135481676e-117,7.694555445035321e-104,3.3774952559188173e-161,1.4091091842451864e-101,3.247219397543309e-126,4.419376304903328e-77,1.6581966171925093e-111,9.214646293872682e-115,1.9931823839213742e-95,1.0483684875945816e-26,0.20424098785654538,0.205773899437778,1.4658032139638148e-49,0.2060003830898842,1.482580474421548e-82,1.6273075617280395e-64,0.16399746233223017,3.1521674743694876e-05,7.07120494322924e-08,7.608992857056718e-25,5.360474401140453e-70,6.344737583857579e-60,9.769254529404852e-34,8.902122774233004e-196,6.503501674659001e-27,6.007170041519235e-11,3.965361269250898e-05,0.013813228633151963,7.15585427617975e-16,1.5414512547282816e-122,3.106261368870239e-99,1.4314138655169088e-08,6.329152494705242e-80,5.90888006356794e-62,1.7493439360539116e-95,2.1681182871853597e-142,1.100948110704184e-115,3.0555186970020726e-107,1.0786423110807897e-43,3.4785233689285e-76,4.703979251081036e-21,3.073934221064465e-67,7.718413825596175e-49,2.049538527404271e-40,1.1803317841841026e-90,1.2032743583350573e-57,7.273688044309328e-53,6.342458392453814e-90,7.477649274605334e-64,8.403876551454916e-67,2.64734856533459e-26,7.840319674795867e-169,6.791851136215996e-105,4.8789349466191507e-79,9.49895148235022e-46,0.00010238283922805602,3.605887135514488e-37,2.849286872818753e-18,8.643296035158215e-14,7.435374511572165e-106,1.0787766380810677e-68,1.2833058180721688e-40,1.578319329114133e-191,1.1648257085661009e-133,8.114144678355081e-63,2.316250899511952e-32,2.387636403246404e-157,9.049876316177353e-14,1.9799290988873337e-85,3.481717614053366e-28,6.109173053992487e-142,8.095762049820619e-76,4.523217065225398e-116,1.8649693833982114e-126,1.4901267318127284e-47,7.882417272223747e-22,6.923500648174467e-135,1.3773405829419882e-155,1.7771216626428488e-60,1.0823769675361206e-134,1.483367447005379e-75,2.109531713166912e-86,3.009590080435539e-68,2.83277465549707e-117,0.20600039543730572,5.149904192779407e-93,3.8928809827993157e-69
254,1.6709133547304908e-79,9.966105262047994e-106,4.772050005838193e-97,4.051116644368899e-09,4.018593170867018e-281,4.200006426181101e-53,3.562203713518895e-122,8.087128188704361e-78,1.9875568826580687e-72,4.036625561586391e-210,8.595622801062031e-10,6.320739677816459e-146,1.0710294244286252e-84,1.8419902630890623e-126,2.442426896933474e-147,1.467368573799859e-152,1.4726102798441519e-71,1.7992071262748257e-86,4.474058662619914e-114,1.4331188220842872e-113,5.035162389609687e-65,4.636605370946053e-15,3.5317505700193254e-50,2.5369245159429128e-77,1.0174544276995242e-124,2.861832579979646e-71,2.547542163394366e-36,1.4848571987468289e-64,1.280478787537901e-48,4.659186178811103e-50,3.953710071694182e-69,0.24356040466996257,2.1307855702064e-08,1.3090946266336044e-78,7.311029494050544e-58,6.514997057970387e-147,5.285076015084235e-82,5.030333752312477e-81,3.1496591018024153e-95,1.7704232651437499e-66,7.569391765995747e-77,7.292533090641106e-98,9.620712010801279e-86,1.1794873281493526e-71,5.685660737448751e-55,6.933182244358427e-94,1.8764545859191756e-49,1.722511923191878e-178,8.184039603290769e-122,2.769190083316046e-75,1.5480710513445024e-36,0.2521487038857189,1.053471157035001e-80,7.741113619755011e-60,5.776065820549494e-28,1.820744906650078e-30,0.2521421613339553,3.5790306938706587e-146,1.1761670433825307e-69,2.862921712506964e-119,2.022242476257836e-112,1.7941082741480958e-102,1.2332162405754999e-82,4.525410567073787e-184,0.2521487038857189,9.654593038582102e-57,8.561466748127105e-46,5.141226036390283e-75,7.408564380325534e-31,3.526183897892729e-30,1.6069755001446474e-71,3.1820197688987563e-148,2.5288597960589938e-76,2.4128517745995112e-52,3.15509814937189e-54,5.444829395494251e-39,1.1999347736197953e-78,2.7491751605161963e-32,2.2934413185939436e-66,3.949326718258974e-46,5.711646405517505e-85,6.216505562883168e-33,2.1426624101253471e-172,6.104898551663985e-12,4.863532979381362e-65,3.9231529254562356e-132,3.243654204480752e-50,3.6180947997135555e-61,2.1449367993886135e-49,2.8183786944264317e-153,7.660481376113877e-54,5.735377158839492e-129,9.234176875899993e-56,1.5634626626177172e-73,1.2843834833340943e-40,1.192320319931253e-105,1.7102963660787053e-46,2.2628782313779883e-73,2.8096968565503173e-73
255,1.315262546960965e-87,1.110538947346041e-154,2.2273956061747484e-75,1.5408601395630798e-34,0.0,1.0992630087117898e-61,1.740155845479215e-133,1.381258403258478e-119,5.510150467715645e-92,4.646943314756708e-209,5.482846495383147e-55,1.4964317157466233e-165,3.805680103915115e-115,4.963235034161225e-130,2.090362398113559e-171,6.3767072794694095e-121,9.857121993788258e-103,5.540871507578257e-94,5.291942187265542e-127,3.7916376164000525e-127,6.675510933179886e-108,1.4813273304653805e-26,4.787916532911245e-11,0.0003716114724203272,1.8467612977751844e-68,9.68440641830417e-30,8.633757923183504e-60,2.3523373318941666e-37,1.3567815621964516e-46,3.187511510042928e-32,2.499060557447468e-45,2.9901809797618646e-19,1.128165112995475e-71,9.266279355363597e-84,6.613061555629548e-36,2.829253668508581e-206,2.7252665017289817e-71,4.5769412695352464e-32,5.835288008957417e-48,2.0218672094959768e-22,3.312429070540097e-55,1.7935079077824705e-101,7.486762843981659e-90,6.125385633964965e-48,5.643223862037389e-77,1.9099843880720046e-87,9.91513476529283e-66,3.1914910162893173e-161,7.325223598553486e-124,2.0616632010654335e-98,9.709925384907078e-54,2.184963442167613e-52,2.1663958102614684e-57,5.758077444339783e-73,5.5650425012883715e-46,7.710462296471181e-37,1.2544957547700995e-47,5.976661203071999e-101,1.7621445564404705e-72,3.458918733650916e-18,4.153763298385098e-117,1.1496782769938847e-80,4.183417210089065e-69,1.043228886896855e-68,1.800971086338141e-69,8.749226736747655e-80,1.2182578255615494e-42,0.24993854419078426,2.0078090902096018e-38,1.7463544272926334e-33,0.24993854419078426,4.392284180172932e-70,0.24993854419078426,1.227101614958617e-53,1.6913666726023067e-142,2.2087022840804248e-101,1.263052699711293e-83,1.455098183904873e-28,9.584079353388682e-71,4.2148882381352675e-44,1.292588418628613e-81,3.622662558819743e-49,6.8390008969374965e-90,1.353032626016402e-40,1.380078510074127e-49,3.321885885485607e-131,1.2539345672676522e-55,0.2498127559073478,8.399556652742437e-105,1.2069190802605412e-166,2.8311473130381127e-80,2.133460568477637e-152,3.421455457812287e-82,8.460063609037175e-92,1.4261389873007391e-67,5.327830536595366e-130,3.35524523792387e-23,3.468353080629667e-72,9.406272864941861e-90
261,8.610891380367981e-16,9.331091884153204e-68,2.5795494069536825e-115,1.605365748705285e-10,1.1093115262689032e-251,1.0202255535105248e-76,1.7410839682322623e-98,1.9737183512652494e-38,3.5366517621524834e-08,2.8342789890951046e-153,2.1429729504502797e-12,9.222940589846594e-64,0.12209870182715049,6.05930083896148e-60,1.9198486863235986e-61,6.646511894935116e-149,6.994484390358926e-44,6.038681267065315e-35,4.347722198448887e-78,2.104670649047204e-88,8.824857202406272e-13,3.8446433182585624e-86,1.054500202438617e-42,2.0224462139891324e-97,8.684415327064058e-96,1.9009369998277117e-79,9.367759703343998e-36,2.8665293650501834e-90,2.1800708735216415e-55,3.3248521482789844e-60,7.783364345020106e-74,5.743084333090875e-44,1.040223121144536e-90,3.349205130655701e-64,3.480153353302447e-95,1.5464619033309095e-110,5.341528269272631e-114,1.919572739487176e-114,1.128818271146533e-111,2.511001588156834e-85,1.8914601465503878e-103,2.9572753811504615e-18,1.721836865653916e-132,3.305428729016776e-64,1.3762031705677459e-83,8.646863280333632e-77,2.1494652567586956e-66,4.972729471870958e-105,2.055688515077398e-19,2.2097419284063567e-13,9.53635891382594e-78,3.1048697025304973e-65,6.418767157334036e-40,6.539239806787999e-30,1.4400452391629304e-35,5.560045240254326e-26,1.0333580027829613e-75,5.29151404563944e-166,1.238277410236935e-50,5.905669721139147e-131,1.7712925814397161e-115,6.643865972074521e-116,1.9968049935239053e-74,3.073664780548803e-195,5.313971526967257e-95,1.3493782371978574e-52,1.0278205558483288e-73,8.786181870211242e-87,1.8344279326616058e-44,4.9489677920881034e-42,4.455941175337761e-60,1.1904578618619692e-131,1.1806259868159864e-132,3.6339121060882534e-48,1.8437490485616506e-113,7.325036317881273e-109,4.912940308590444e-93,6.28739839257411e-71,1.2724738713038012e-147,3.09572188693494e-51,1.8016232847983267e-69,1.0704309654915254e-50,1.1757732147481099e-175,3.3148207282608233e-65,8.962444344975799e-120,2.2158835837548078e-95,1.0377446236981914e-46,1.0782742711144612e-85,1.2878941930879366e-205,3.0929999093109897e-94,7.169788259529483e-58,2.9758256176544753e-48,8.274247441369333e-46,0.8740332926197287,0.0038679700228192873,2.49782467778566e-53,2.5412406159701835e-65,1.4113478407105942e-105,1.310966493129757e-45
264,6.929829525610043e-19,8.11341609310633e-96,1.0160471408321335e-121,1.1901405745387918e-14,4.610488935434952e-264,1.2202085293520823e-81,2.0671869651597667e-111,5.9902100397477795e-55,4.831166614673342e-24,1.353616586262719e-152,1.1752184500838423e-09,3.017192844054035e-59,9.40396584105114e-27,6.448929364223507e-63,1.9064321372771368e-87,8.18668546214623e-155,2.440786881081452e-66,1.5581312857383546e-30,3.196407638945358e-67,2.557844266092073e-96,1.142498498354695e-15,1.1692812117650517e-85,6.121870283171563e-53,6.447619332596772e-85,3.5140784007153714e-88,4.080257048065894e-81,3.216840733000177e-41,1.0810936480424562e-80,8.472372486363048e-59,2.0627221904170967e-64,2.943010337254212e-73,4.415912872825057e-42,3.550765300069785e-87,7.488754187341767e-62,7.149138927463365e-94,1.324601058115141e-127,3.270201555606104e-116,1.7725724373629453e-113,7.842790996352811e-118,1.17720778700814e-83,7.56620919753535e-104,1.1533094870356748e-30,2.934899269688297e-117,1.3293499243409964e-49,1.39791747203749e-70,1.4061377989279227e-70,4.5510400806541496e-59,1.5649932800059256e-125,3.9944294401970397e-38,2.593966212933863e-18,8.242879150595707e-77,4.8381250025250364e-68,3.949282000933092e-29,3.6304893214449287e-44,9.455859935316585e-38,5.972940278775461e-33,2.742150633789135e-70,6.318257351976948e-167,2.918214599595228e-37,9.181426870660694e-121,1.7596381836031214e-92,4.302920699262103e-114,1.0133859895709705e-70,1.1138377384857156e-203,2.8079645929190072e-101,2.4697839136887434e-53,6.385258693227578e-48,3.210599572635096e-90,2.4711649692175866e-45,7.587187274696439e-37,1.4055945727489315e-58,3.40981268194532e-124,1.5230444299328124e-128,4.561357526546449e-44,2.5624003003081303e-108,2.019267064468636e-90,7.0844294161753325e-84,1.6354560122979967e-64,1.461768826252922e-157,2.7196230364077113e-36,1.8174168893468057e-70,3.46341252740876e-48,9.841694505344938e-184,5.5520790585334944e-58,4.4240629196028195e-113,1.678019188680053e-99,2.9097937469042894e-41,1.8760830318263842e-88,1.5250036283225939e-195,3.980048726145867e-71,1.2873141861860788e-72,8.522525046569624e-24,6.271052253627042e-31,0.9999999988245878,1.807751192489581e-13,4.0215374203109063e-44,1.9194411325854935e-58,8.241211236685885e-85,4.532641861328676e-59
266,1.732387114220479e-95,2.885142251620804e-161,3.373840606582571e-69,2.2922458352826364e-27,0.0,5.638131326331777e-57,3.297264650888625e-87,6.00266835512474e-104,1.3215109562904944e-93,1.1090993590448604e-235,8.463539306330209e-52,2.6735079860170994e-152,1.361555921935549e-128,5.666180326181389e-102,3.0484393271160317e-160,7.860591619347387e-115,4.754733456432755e-129,4.795660408011704e-83,7.50504250908054e-115,2.7357904696423637e-106,2.960094984223167e-98,1.7850277528558368e-31,1.3507577425740646e-06,1.1073540417807632e-24,3.550328229549728e-63,5.47401945560602e-20,4.369728671074579e-86,1.3950102543629504e-60,1.0782700474134013e-19,1.317228484249819e-20,0.49907789868189373,2.3409420336204046e-24,2.067770132176009e-62,3.513925037367682e-46,6.096886187194608e-29,3.585759406467264e-176,1.619976980596477e-49,1.6912418711794132e-40,1.756571204361565e-47,2.848219474949864e-12,1.6683082040692122e-15,1.4758917516249887e-123,1.7270834460237688e-81,2.355153019084568e-26,2.8253327906697625e-68,2.08173282416087e-55,3.9198281900975873e-98,1.5443184341419251e-152,9.56006300659586e-123,1.1267062879200052e-104,4.394528280687902e-44,7.368602848255818e-86,5.755329539220139e-32,1.190329550849263e-69,7.962153886152234e-59,2.3286330544174065e-35,1.5618104022245795e-87,2.1226377659349802e-77,1.8270813023998964e-60,1.7719390569341778e-48,1.5181783432566298e-94,2.0536441521259727e-70,1.3953356710510178e-53,2.2240229061362364e-92,2.496840360600092e-112,3.3604875106628814e-77,3.4061388410672744e-50,0.500920302382005,2.35476472069116e-29,1.4738318983921778e-16,1.5432927003807827e-09,2.5737718032696303e-83,2.2260697758540808e-07,1.0108796714950349e-31,4.759679366211899e-208,2.71705570345986e-145,8.326100583513732e-71,4.989545844965516e-41,1.7167162717302016e-100,3.0811836372733104e-30,3.370869151755096e-84,1.2964459590978693e-25,4.647384623124454e-77,3.0911409057948887e-66,9.913780257207493e-102,2.6013454173242733e-131,5.96354879290903e-36,2.8435596050022574e-13,4.158047911034763e-151,1.0369313674347941e-163,1.2246422771000086e-51,5.812930386860204e-155,3.379294762027443e-73,1.837211837815435e-90,9.377671843722047e-60,3.364153338679831e-125,2.2402495399927702e-07,7.401501027741443e-99,4.6318894304166966e-63
271,4.4830900025665027e-100,3.14708872651256e-153,1.483489611925895e-59,1.0345827991459366e-17,0.0,1.678097398405032e-48,3.1034459441675906e-81,1.6794326634886612e-98,1.0330997935371305e-95,4.523431281540155e-241,8.275459253015481e-49,2.54928034931199e-145,7.568716374853645e-131,3.41314196116721e-104,1.7314242660817397e-154,1.0670386731065707e-117,8.585804338858085e-132,1.7693727442040823e-78,4.6352150223131665e-120,3.641080429452453e-108,1.3974666337729477e-92,5.936008136139386e-12,2.3716144335299885e-05,5.476230109231479e-32,1.1358179138372507e-59,1.2145807974463916e-18,5.795281527998912e-90,4.728798197224351e-60,0.17229938247182974,0.17279211554163695,0.17279211688446156,1.2287320237323721e-22,5.453402274013637e-27,1.3357353539749919e-49,0.001294266836097777,2.2961407675963315e-161,3.808393325746103e-34,4.0555484185223435e-23,1.515119387107457e-37,0.17240851732694915,0.01135995087823222,1.8631562746203513e-130,1.2810955002036385e-76,6.738115739698222e-26,7.673820818017278e-85,1.1779624122927457e-50,5.869118336667993e-97,8.177930876646203e-169,1.6511141760679272e-130,4.310264633646584e-105,1.1303742313289277e-29,1.2484019243470415e-69,1.780879967455e-21,5.058006931202109e-64,2.906320748068521e-54,8.645814294991889e-39,5.58517521294734e-80,7.066960046443187e-76,3.916822667719142e-57,1.5660211498937347e-104,3.554073799939217e-96,5.904715307337726e-78,2.1069996282557852e-48,3.2500862260865667e-171,2.4071615589978848e-92,2.676327758919587e-85,3.15689570470902e-46,0.16949657267248017,9.745399662271131e-23,1.3187930122972466e-12,3.1963590701543835e-31,6.794579602744023e-124,3.540095143691389e-76,1.8753639454344885e-27,2.8971956518432357e-202,1.2873208835640052e-153,2.955986302791224e-65,4.928795639535636e-38,5.380280413361056e-148,4.9743921322211096e-33,1.1153167580496506e-81,7.756569894350182e-09,9.706366974886782e-151,1.3332689069553123e-60,1.978828343318641e-114,2.897983778115541e-134,1.9037754829201246e-33,1.557458000139484e-30,7.2532469926693514e-155,6.387360535862335e-167,1.37165515550681e-41,9.707783315903905e-155,6.522327834957905e-71,2.1128013628825092e-94,7.82600326228314e-54,3.7343009377215044e-125,0.12753335348015243,6.554018961362544e-100,1.659863193932261e-51
272,0.00019943982297659867,7.324613613167416e-57,5.275396223777667e-107,3.8442368539962566e-29,5.876694889972645e-180,1.0755502781970619e-60,3.618550849702128e-55,1.1478722756786461e-08,0.37015240940445016,1.188252301820483e-114,1.7631889283901395e-05,5.0335522837044823e-45,5.098783687806035e-43,4.86909556846876e-68,1.2491824124136555e-34,1.2515878496677334e-156,0.09869384794387624,2.2217415177612368e-43,1.2111847003970328e-80,1.1434250418439729e-69,2.8694811085366917e-07,5.878784410507244e-94,1.0537061875384086e-67,1.5338894067889308e-107,1.6279931657913001e-124,1.2924054985407248e-80,4.41800394771307e-25,4.653322324495832e-115,9.453378322926572e-72,1.5939685893898125e-89,3.0013556312390368e-92,5.59709408258142e-42,2.1763420844937635e-91,1.4354705655461124e-82,8.17394962092653e-91,4.642184177201044e-100,2.3989385492103226e-105,9.672646137868339e-117,1.1336802014013937e-125,6.714634631136279e-77,2.8062049473291945e-90,1.3393423647732634e-30,3.7611272588227404e-120,4.093323505083586e-65,6.453905299459122e-79,7.579030212471773e-87,1.4711581375606262e-105,1.7736984323283128e-70,1.3002894368080118e-17,2.7590641584726565e-25,1.0103812375569085e-58,8.507083671380891e-76,2.9371465336667744e-71,2.5509569892740786e-47,2.806541171320325e-51,1.3518522631655187e-53,3.950759336573597e-82,1.4944056115538462e-167,1.5161502407617616e-53,1.8860570599371393e-111,7.924947766608285e-120,5.005133946407721e-127,3.761322662147631e-101,1.6543347513320327e-177,9.23305080578633e-99,4.607364440292217e-85,5.98316178142693e-84,6.151475965998428e-97,6.9737580288410425e-68,3.57338082962415e-50,5.184343003589704e-85,2.188034805618388e-125,9.521589062101184e-130,7.018656607485172e-40,1.577223709571946e-103,3.6039040646335105e-108,5.288867638752058e-91,3.9245075560880355e-86,5.558509614116519e-89,1.183412508271289e-75,9.125985694442097e-66,2.7406866100940732e-59,1.779825139168849e-157,1.236786634271465e-52,6.009384143447869e-95,2.4398658019570543e-101,1.2761749603613823e-59,1.5529611263387833e-79,5.511084493399851e-212,4.31378577811945e-64,1.1784445478413885e-71,1.781135184425159e-82,2.2501711998791272e-38,0.16078396310812934,0.37015240940445016,2.903548967404711e-19,2.879309325314458e-86,4.1260392676088726e-145,1.4010006180664178e-61
274,2.822838880197456e-113,1.6238674576430669e-158,1.809667957324106e-86,4.315367326300971e-50,0.0,3.19055504904448e-19,9.687630720048826e-147,2.9295109088269723e-81,3.239668847595719e-112,1.8561860026425136e-229,6.190815474357345e-36,6.714458316239292e-178,2.0576046629708427e-153,2.72949690061604e-127,2.2040915074202093e-184,2.8698006174839122e-98,1.148053769322391e-101,1.7697578085646172e-86,8.523045643843374e-86,4.005614394931357e-193,3.7180262527365066e-92,0.11320577168860033,0.11320577168857542,1.165976083880192e-41,8.536967476414905e-81,0.09495031699885675,8.088872505237622e-42,3.4989466142252467e-29,5.326402991695292e-10,1.2533885494116065e-19,1.0713357926378019e-52,5.010239196641561e-13,1.385616940206351e-72,2.3046073290896794e-57,4.503479826567694e-65,1.9034347307816013e-165,2.0321631881919425e-83,1.1928717343810646e-62,6.263189549822251e-61,4.4028377679931983e-44,4.4764573152899304e-57,7.451748952808052e-138,1.9924445665812772e-95,1.2308750771672534e-58,3.322539214194069e-25,1.7144390684259562e-115,2.1411785600209875e-30,2.145239711735098e-207,2.297761060550492e-150,7.399123959223445e-86,4.369145696219394e-78,0.11320577168851666,1.7742706018594794e-74,1.4451158451044844e-71,2.8886133092520653e-26,5.987466941072986e-43,0.11320577168860033,1.893582802652086e-67,2.7252474500202647e-105,2.5502497231888443e-123,3.707015622875805e-126,6.78830891642612e-62,0.0009172606476030868,5.5240697234470776e-192,0.11320577168860033,5.26883670165103e-62,0.10436889288427431,2.3245643234733054e-46,1.4664748824237278e-30,2.811515921096888e-40,0.007323127116030867,2.0019274935150746e-129,1.5490988126931176e-31,1.3363014055712527e-29,5.048085559106067e-37,2.3393726845743192e-61,7.357414011961007e-104,0.11320577168860033,2.9524550526900175e-55,4.072104520423735e-70,3.998899802812295e-65,9.109636636738168e-67,1.5396071992214439e-195,1.3655034468279087e-29,1.124359286207252e-99,9.254551918585286e-182,1.2790921302923507e-65,1.6897284061735518e-70,0.11320577168860033,1.8693529366054046e-191,1.1532523171168284e-79,3.9054449549866186e-157,4.1919376616652913e-63,2.6280316068868762e-78,7.47586677630239e-97,6.429738872069818e-151,7.445633234561857e-46,6.4328227677130544e-49,4.372516224303357e-108
276,1.9299594474519524e-64,1.5059777850789324e-137,2.926235521506677e-97,3.0944439028804283e-10,2.0555061480112381e-305,6.213482422895888e-89,1.0322479826722305e-110,1.3199796467506107e-89,1.8221641743628148e-93,7.3713996940787185e-171,1.512519559331219e-62,2.640800120903724e-127,4.6357352406737535e-107,1.5289715189066324e-89,1.1902335448633845e-116,1.8747224806847953e-170,8.898158008859789e-89,2.7258636033813014e-60,1.330237192960895e-27,3.425482959712812e-113,7.783459898599511e-67,8.649475483955696e-74,3.98661135247985e-35,1.8035645904251255e-37,3.568079021551983e-48,1.934519908531444e-19,9.420335939495328e-91,7.805793100006076e-48,1.229166121214162e-35,3.6827952192227685e-54,1.641069677088356e-44,3.2449560471650773e-46,3.934652862635304e-81,2.09724833660323e-66,1.928681754321928e-58,1.6594641848323401e-206,3.907250145219374e-68,2.9251761414773554e-67,2.4972072814521733e-71,9.059776098144836e-43,7.965891923592702e-59,2.9229683494695597e-111,3.182260813235627e-120,1.7071479959421384e-09,8.428062243404236e-79,3.746773768689215e-68,5.2516679817466893e-98,4.051376157487591e-142,2.4947933751898234e-79,1.0275335783976581e-78,1.2296736300308713e-25,1.401392809888657e-63,8.824203672369168e-48,8.623958500009669e-37,3.324699966627188e-53,3.569964310234701e-49,1.9823283119773229e-81,3.954672316850224e-108,3.653651863746817e-42,5.8335160294134066e-92,0.49999910960152383,2.387698053317972e-105,1.645323122634113e-26,6.846193649620135e-174,3.4497513278930534e-108,3.3050615332108484e-64,1.729381691422812e-47,6.081968878921613e-48,1.2168742189940775e-54,1.9037922863246512e-31,5.799600134882305e-46,6.456642870131458e-106,6.632954329039595e-114,5.7380864055247e-54,1.4317382006779414e-159,9.867356848889503e-99,1.0275542798702672e-50,3.9098258177455675e-26,1.8230301873139776e-157,0.49999910960152383,1.3499533653173468e-92,1.4675498352374965e-45,1.729425318924024e-148,7.433041834004604e-81,2.017896790893523e-94,2.674117674002133e-122,2.7321626982844127e-18,9.762067934685647e-41,5.55693175622255e-183,1.8999049566850686e-126,7.111876774792417e-72,2.1383947749870838e-65,1.148714419668782e-86,3.3390531421055613e-63,1.5588466281083617e-48,2.2949993399495592e-88,1.7787803600335609e-06,6.22183604640343e-66,9.94824926984316e-38
